Link,Title,Location,Salary,Summary
https://kr.indeed.com/viewjob?jk=c4f6b6f2b2297860,"[코리아IT아카데미신촌] 프로그래밍(C, 파이썬, 자바, 안드로이드 등)...",코리아정보보안아이티아카데미신촌 서울 마포구,,래머>JAVA|인터넷·IT·통신·모바일·게임>웹프로그래머>백엔드|인터넷·IT·통신·모바일·게임>웹프로그래머> Python|교육·교사·강사·교직원>IT·문화·직업강사>직업훈련교사|교육·교사·강사·교직원>IT·문화·직업강사>인터넷...
https://kr.indeed.com/viewjob?jk=8b9dbb350f5c0776,백엔드 엔지니어 (전문연구요원 가능),버즈니 서울,,"이런 분을 찾습니다 Docker 기반 환경의 서비스 구축 경험이 있으신 분 Flask, Falcon 등 Python 기반 웹어플리케이션 서버 개발 경험이 있으신 분 RDBMS 또는 Elasticsearch 등을 활용한 시스템..."
https://kr.indeed.com/viewjob?jk=6ede042ebe53ba49,RTL 기반 HW IP 설계 엔지니어 (딥러닝 하드웨어 프로세서 개발),딥엑스 성남 분당구,"연봉 40,000,000원 - 100,000,000원","모델의 RTL IP 설계 및 IP 검증 가능자 - Language: Python/Perl, C/C++ [우대 조건] - ARM based SoC 설계... 검증 가능자 - Language: Python/Perl, C/C++ [우대..."
https://kr.indeed.com/viewjob?jk=2a2fd0d9b3acfaa9,DBA,비바리퍼블리카 서울 강남구,,분 Shell 운영 스크립트 개발이 가능하신 분 우대 사항 NoSQL (MongoDB) 운영경험이 있는 분 Python 개발이 가능하신 분 인터넷·IT·통신·모바일·게임>데이터베이스·DBA>MySQL|인터넷·IT·통신·모바일...
https://kr.indeed.com/viewjob?jk=ebbd4762757dfe85,[빅데이터분석] 데이터 사업 기획 및 운영 담당자,한국카카오은행 성남 분당구,,"또는 머신러닝 관련 내용을 이해할 수 있는 분 · 적극적이고 원만한 커뮤니케이션이 가능한 분 우대사항 · Python, Java, Scala 등 프로그래밍 언어 사용 경험이 있는 분 · 전산/수학/통계 또는 관련 분야 학사..."
https://kr.indeed.com/viewjob?jk=6532c97675abff06,로봇 자율주행 관제 엔지니어,클로봇 성남 분당구,,게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임... 응용프로그래머>C·C++|인터넷·IT·통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임>응용프로그래머>로봇지능개발자|인터넷...
https://kr.indeed.com/viewjob?jk=3b752abecf619fe5,채팅모듈 개발자,Nexon 성남 분당구,,"대사항 - 대규모 동시 접속 및 고용량 데이터 처리 경험 - Unix/Linux 시스템에 대한 이해 - Python, Java, Event-Driven Framework에 대한 이해 - TCP/IP와 네트워크 프로그래밍..."
https://kr.indeed.com/viewjob?jk=70fccff4d30cb6bf,NAVER IDC 서버 운영/관리(가산),NIT Service 서울 가산동,,"Web, WAS에 대한 지식과 System application 운영 경험 - Shell script, python 활용 가능 - 해외 데이터센터 인프라 구축 또는 운영 경험 - 국가보훈대상자 및 장애인은 법령에 의거 우대..."
https://kr.indeed.com/viewjob?jk=eed3a8831600f82e,Staff RFFE Production Test Engineer,Qualcomm Korea RFFE Limited 서울,,"so on) Skills in scripting language programming... C++, Python and Perl. Hands-on experience on lab equipment..."
https://kr.indeed.com/viewjob?jk=fc037709d0770796,System SW 엔지니어,딥엑스 성남 분당구,"연봉 40,000,000원 - 100,000,000원",사항: 대학교(4년)졸업 이상 [기본 요구능력] - ASM/C/C++/ Python 언어 코딩 기술 - 운영체제 SW 설계 및 구현 - 알고리즘/네트워... 게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임...
https://kr.indeed.com/viewjob?jk=2cde101f75a4f495,Infra / Blockchain Node Engineer 인프라/블록체...,Peer 서울 강남구,,"및 운영 경험 Linux 시스템 구축 및 운영 경험 인프라 관리 업무 자동화 가능: Ansible, Python, Go Preferred 블록체인에 관심 있음 클라우드 기반 시스템 구축 & 운영 자동화 경험(Ansible..."
https://kr.indeed.com/viewjob?jk=116009dbf59211ed,퍼즐데이터 역량있는 데이터 분석가,주식회사퍼즐데이터 서울 역삼동,,"데이터 마이닝 및 통계분석에 대한 전반적인 이해 3. 관련분야(산업공학, 통계 등) 전공 4. R or Python 사용 능력 * 이런 분은 더욱 좋아요. 1. 프로세스 마이닝 지식 보유자 2. 관련분야 대학원 전공 3..."
https://kr.indeed.com/viewjob?jk=1e974ff27c6eb340,Autonomous Driving 분야 엔지니어,포티투닷 서울 강남구,,"프로그래밍 기술 (C/C++, Python 등) - 이동 로봇/드론 관련... platform 개발 경험 - 뛰어난 프로그래밍 기술 (C/C++, Python) - 3D geometry, math, physics 관련 경험 및..."
https://kr.indeed.com/viewjob?jk=5f9f2df6b4e3ba4f,PostgreSQL Database Consultant,www.enterprisedb.com 서울 강남역,"연봉 101,351,696원","scripting languages like BASH, KSH, Python, Perl etc.. * Working knowledge of MS... like C, C++, PHP, python, Java or Ruby..."
https://kr.indeed.com/viewjob?jk=1a75ce748c5f24e9,TOAST CAM 임베디드 개발,NHN 4.4 성남 판교역,,"또는 석사 학위 또는 그에 준하는 실무 경험자 (신입 지원가능) - 임베디드 환경에서 영상 처리 경험자 - Python, C++ 개발 경험 - 딥러닝 프레임워크, 컴퓨터 비젼 경험자 - Visual Object..."
https://kr.indeed.com/viewjob?jk=7e9a745cd8bdcbe3,"Design Consultant, Staff",Synopsys 대한민국,,"industry DFT, MBIST, and ATPG tools •Experience scripting... Python and Tcl. Experience with Verilog or SystemVerilog RTL..."
https://kr.indeed.com/viewjob?jk=7909b5665bd4ee38,Software Developer,KidsLoop 서울,,"하고 있습니다. 업무내용 업무 자동화 프로세스 향상 툴 개발 신규 개발 프로젝트 기획 및 관리 자격요건 Python 풀스택 개발자 Qt, PySide UI 제작 능력 Git 프로젝트 관리 능력 한국어가능자(Korean..."
https://kr.indeed.com/viewjob?jk=a02e47c274d47675,Senior Data Scientist,MSD 서울,,use of R or Python to design and develop... some scripting languages like R or Python Collaborative: demonstrated experience...
https://kr.indeed.com/viewjob?jk=6718bba08ef6e20b,모바일 앱 보안 솔루션 개발부문,스틸리언 서울 용산구,,"Android/iOS 모바일 앱 보안 제품입니다. - 앱수트는 C, Python 등을 통해 주로 개발합니다. - 앱수트 제품군에는 위변조 방지, 난독... 2) - Objective C, Python, C언어, Swift 개발..."
https://kr.indeed.com/viewjob?jk=b1b1b1e754bccf6b,Security Engineer (모의해킹/취약점 점검),Toss 서울 강남구,,"그바운트 경험이 있는 분 - 해킹대회 우승 경력이 있는 분 - 다양한 플랫폼 보안 진단 경험이 있는 분 - Python, C, C++, C#, JAVA 중 프로그래밍 언어에 능숙 하신 분 # 현업 인터뷰 - 토스가 투자 서비..."
https://kr.indeed.com/viewjob?jk=7268328c0d71d81c,Junior Full-Stack Developer,Asiance 서울,,"React 혹은 WordPress 등의 CMS도 사용. • Python, Node.js, Java, PHP for backend development. • Python, Node.js, Java, PHP 등을 사용하여 백엔드..."
https://kr.indeed.com/viewjob?jk=0064deb5fa9cbce0,데이터 사이언티스트 모집,카카오 4.0 성남 판교역,,"양한 실험을 통해 알고리즘을 개선합니다. 지원자격 지원자격 하나 이상의 프로그래밍 언어에 익숙한 분( Python, Java, C/C++, Scala 등) 머신러닝/딥러닝 오픈소스를 이용하여 1년 이상 특정 서비스에 모델..."
https://kr.indeed.com/viewjob?jk=3c516818303c4d51,Application Engineer ( Silicondash),Synopsys 서울,,"disk access Programming skill of TCL, Perl, JavaScript or Python Good documentation and reporting skills are required..."
https://kr.indeed.com/viewjob?jk=daf90813913b6581,사물인터넷(IoT) 개발자 - 신입도 가능,큐빅스 경기도 파주,,통신·모바일·게임>시스템프로그래머>임베디드(Embedded)|인터넷·IT·통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임>응용프로그래머>JAVA|인터넷·IT·통신·모바일·게임>응용프로그래머>자바스크...
https://kr.indeed.com/viewjob?jk=d1e75364ef505c68,"데이터 가치를 함께 발굴하실 머신러닝, 통계 모델링 전문가 모집",카카오 4.0 성남 판교역,,해당 기술에 자신감이 있으신 분도 환영합니다. 지원자격 머신 러닝/통계 등 모델링에 활용하는 언어( Python/Scala/R 등) 및 도구(Tensor flow/Pytorch 등)를 하나 이상 능숙하게 다룰 수 있으신...
https://kr.indeed.com/viewjob?jk=1ed946a28f319e1e,[큐셀]BD&Tech부문 시스템개발센터 경력직 [시스템개발팀 Data S...,한화솔루션 서울 중구,,"분석 전략 수립 경험 보유자 - Machine Learning/Deep learning 개발경험 보유자 - Python (C/C++) 언어 개발 능력 보유자 - PyToch, Keras, Tensorflow, AWS 상의..."
https://kr.indeed.com/viewjob?jk=07c56d3a1fc32c0c,Social Listening Analyst (Korea),VaynerMedia LLC 서울,,"connecting and Interpersonal skills (Experience with Boolean, Python, Excel prototyping of data visualization or using a data..."
https://kr.indeed.com/viewjob?jk=55e125c20e3ebf00,"임베디드(Embedded), H/W 엔지니어 외 경력 정규직, 계약직",아르비존 인천 연수구,,"2~3(년 임베디드 시스템 지원자격 및 우대사항 - C/C++, Python, Bash 능숙 - OTA로 펌웨어 업그레이드 경험 - SELinux... 자격 및 우대사항 - C/C++, Python, Bash 능숙 - OTA로..."
https://kr.indeed.com/viewjob?jk=e1d23dbfa10eefbe,21년(상) 경력직,두산로보틱스 수원 권선구,,계열의 4년제 대졸 학사 이상 - 로봇 모션 및 힘 제어 알고리즘 개발 지식 보유자 - 프로그래밍 스킬( Python 필수) 보유자 - 관련 경력 5년 이상 (과장급) [우대사항] - 산업용 로봇 프로그래밍 유경험자 - 산업용...
https://kr.indeed.com/viewjob?jk=07375dc4e800dfa9,추천 시스템 소프트웨어 엔지니어,카카오 4.0 성남 판교역,,"관련 업무 경험자 우대사항 운영체제, 네트워크, 컴파일러, 데이터베이스에 대한 이해가 깊으신 분 Python, C++, GPU 프로그래밍 숙련자 대용량/실시간 서비스 개발/운영 경험이 많으신 분 ICPC/TopCoder..."
https://kr.indeed.com/viewjob?jk=a58c48ff1cf0ac4d,[포티투마루] 전문연구요원 병역특례 인공지능 개발자,포티투마루 서울 관악구,,인터넷·IT·통신·모바일·게임>응용프로그래머>머신러닝(ML)|인터넷·IT·통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임>웹프로그래머>백엔드|인터넷·IT·통신·모바일·게임>웹프로그래머>프론트엔드...
https://kr.indeed.com/viewjob?jk=ccc70b5e60bc79d3,[수시] ZUM 데이터 분석(경력),미래에셋제5호기업인수목적 서울 서초구,,"비즈니스의 이해 능력 - 데이터 분석 업무를 수행할 수 있는 하나 이상의 언어 스킬 필수 (예. SQL, Python, R 등) - 복잡한 분석 결과에 대한 문서화 기술역량을 보유한 분 - 분석결과에 대한 명확한 의사소통과..."
https://kr.indeed.com/viewjob?jk=aa88dc42ef08a6e4,[전액무료·훈련수당 지급] 자바기반 응용SW 개발자 양성과정(Wep&Ap...,에이치비아이기술연구소 서울 중구,,통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임... 로그래머>머신러닝(ML)|인터넷·IT·통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임>응용프로그래머>증강현실(AR)|인터넷...
https://kr.indeed.com/viewjob?jk=e46b6ae92a31a242,AI 기반 분석 플랫폼 개발 부문,제이앤제이글로벌컨설팅 성남 분당구,,등 빅데이터분석환경 경험 ㆍ Python 언어로 프로그래밍 가능 ㆍ... AI) 분석|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>데이터분석...
https://kr.indeed.com/viewjob?jk=ce574f182e88d544,S/W 엔지니어 신입/경력 정규직,열린친구 서울 용산구,,모바일·게임>빅데이터·AI(인공지능)>딥러닝|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임>응용프로그래머> Python
https://kr.indeed.com/viewjob?jk=8d05eb89c3dfb9f3,IT/AI 개발 팀원/팀장,제이로고스 서울 용산구,,(주)제이로고스 IT/AI 개발 팀원/팀장을 모집합니다. 모집부문 및 자격요건 담당업무 자격요건 인원 ﻿JAVA / Python 프로그래머 경력사항: 경력(연차무관) 학력사항: 대학교(4년)졸업 이상 0 명 근무조건 고용형태: 정규직...
https://kr.indeed.com/viewjob?jk=3292e81e43884c67,Web 개발(이커머스 파트)_PHP/CodeIgniter/Javascri...,버드뷰 서울 마포구,,익숙하신 분 개발 환경 - Mysql - PHP / CodeIgniter - Javascript - Python / Django - Git / Github / Git flow 업무 역량 (1) 문제인식 주어진 상황이나...
https://kr.indeed.com/viewjob?jk=cae2de07045cfb2b,"Java, Python 영상툴 개발자",에이아이메이커 서울 마곡동,,원하면 가능) 담당업무 - 영상 라벨링 Tool 개발 - Tool 정확성 개선 자격요건 - Java - Python 우대사항 - 관련 개발 경력 - 툴개발 경력 근무조건 - 월~금 AM9:30 ~ PM18:30 복지...
https://kr.indeed.com/viewjob?jk=57ad8caec6cd2123,Network Consulting Engineer (Full Time)...,Cisco Systems 4.1 서울,,"experience in Linux and programming languages like Python, Java , JavaScript etc. • Minimum of 3.0 GPA or higher • Strong..."
https://kr.indeed.com/viewjob?jk=f837dc18688a1d0f,[XTRM] Data Engineer,PUBG 서울,,"stackshare.io/pubg/xtrm-data [지원 자격] 전산학 관련 이해 혹은 관련 분야 전공자 Python, Scala, 또는 Go 프로그래밍 언어 중 하나 이상의 언어를 능숙하게 사용할 줄 아시는 분..."
https://kr.indeed.com/viewjob?jk=a25c504ff473f758,스팸 및 어뷰징 분석/대응 시스템 개발자 모집,카카오 4.0 성남 판교역,,"개발 콘텐츠 모니터링을 위한 웹 어플리케이션 개발 지원자격 [기본사항] java (kotlin), python, scala 중 하나 이상 익숙하신 분 입사 후 최초 6개월 동안 제주 근무 가능하신 분 (제주 근무 기간..."
https://kr.indeed.com/viewjob?jk=ce41340260a844d2,SW 배움 좋아하는 긍정적 마인드 소유한 개발자,스마트쿱 서울,,인터넷·IT·통신·모바일·게임>웹프로그래머>JAVA|인터넷·IT·통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임>응용프로그래머>C·C++
https://kr.indeed.com/viewjob?jk=38d2f5a2543582fc,DW&BI팀 Data Engineer,Success Korea 서울,,"Ecosystem)에 대한 이해 - AWS & GCP경험 우대 - Java, Python 등 프로그래밍 능력 우대 - 컴퓨터 공학, 경영정보 및 그와... GCP경험 우대 - Java, Python 등 프로그래밍 능력 우대..."
https://kr.indeed.com/viewjob?jk=26678e77fa64603b,[던전앤파이터(중국)] 컨텐츠 기획자(경력),네오플 서울 강남구,,"없으신 분 우대사항 - 액션 게임 개발 경험이 있으신 분 - 던전 및 몬스터 제작 경험이 있으신 분 - Python, Lua, VBA 활용 가능자 - 전투,아이템 밸런싱 기획 경험이 있으신 분 기타사항 ※ 포트폴리오 첨부..."
https://kr.indeed.com/viewjob?jk=cc88fb97292ad896,전산 시스템 개발/운영 담당(System developer),Success Korea 서울,,"Data Warehouse (DW) 리포트 개발 경험자 - PHP, Python, ReactJS 스킬 - 빅데이터플랫폼 또는 대용량데이터 처리 경험... 리포트 개발 경험자 - PHP, Python, ReactJS 스킬 - 빅데..."
https://kr.indeed.com/viewjob?jk=d498993697237b33,AI(인공지능) 개발자,휴먼디지털 서울,,를 활용한 Machine Learning(Deep Learning) 개발 경험자 우대 3. C/C++/C#/ Python 등 프로그래밍 경험자 우대 4. 분산시스템에 대한 이해가 있는 분 우대 근무지 서울 연봉 회사내규에따름...
https://kr.indeed.com/viewjob?jk=2d68585432d43fd9,기술적 진단/침해분석(시스템보안),Success Korea 서울,,"니어링, Digital Forensic 경험자 우대 - C, Java, Python 프로그래밍, CISA, CISSP, SIS, PMP 자격증 우대... 우대 - C, Java, Python 프로그래밍, CISA, CISSP..."
https://kr.indeed.com/viewjob?jk=bd4e9fd057f1a603,[경력] 파우더룸 서비스 개발,파우컴퍼니 서울 강남구,,"쳐에 관한 이해 및 사용 경험이 있는 분 - JPA, QueryDSL 혹은 ORM 사용 경험이 있는 분 - Python, Go 사용 경험이 있는 분 근무조건 * 고용형태 - 정규직(수습기간3개월) * 급여 - 회사내규에 따름..."
https://kr.indeed.com/viewjob?jk=28b676c81d7ef247,OPC AE,Synopsys 경기도 성남,,"skills, including Windows, Linux, scripting (e.g. TCL, Python, Perl) and programming skills. Experience with MATLAB or TCL..."
https://kr.indeed.com/viewjob?jk=9ccf3e3afe262bf8,마케팅 데이터 엔지니어 모집,넷마블 서울 구로구,,"비스 개발 및 운영 - 마케팅 도메인 지식을 바탕으로, 사내 마케팅 업무 지원 자격요건 - Java 또는 Python 개발 경력 3년 이상인 분 - 새로운 개발언어, 플랫폼 학습을 빠르게 습득 및 활용 가능한 분 - 대용량..."
https://kr.indeed.com/viewjob?jk=6742021c5e4b1386,머신러닝기반 데이터분석_신입[5차],Success Korea 서울 선릉역,,"통계학, 수학과, 산업공학, 빅데이터관련 학과 전공 - R 또는 Python을 활용한 데이터 처리 및 분석 프로젝트 수행 경험자 우대 [전형절차... 이터관련 학과 전공 - R 또는 Python을 활용한 데이터 처리 및 분석..."
https://kr.indeed.com/viewjob?jk=0775a7b8bbca016c,Senior Server Engineer,레이니스트 서울,,"개발자들에게 코칭 제공 자격 요건 5년 이상 서버 엔지니어링 경험 보유 Golang/Java(Kotlin)/ Python 중 하나 이상에 전문성을 보유, 고도화된 서비스 설계 및 개발 경험 보유 금융관련 IT 업무 경력 보유자..."
https://kr.indeed.com/viewjob?jk=3d678bf37ef6b4a4,게임 서버 프로그래밍,Nexon 성남 분당구,,"실시간성이 필요한 로직 및 ML 알고리즘을 실행 하는 서버 개발 지원자격 - 한 가지 이상의 개발 언어( Python, C++, C#, Go 등)에 숙련된 프로그래밍 능력 - RESTful API 및 TCP/UDP 서버..."
https://kr.indeed.com/viewjob?jk=ec4f0bf4742a67c7,연구소 개발부문 연구원 직원 (회로설계/하드웨어설계/머신비전/이미지프로세...,모든다해 경기도 광명,"연봉 42,000,000원 - 44,000,000원","프로그래밍 가능자 우대 S/W 설계 부문 : - OPEN CV, TENSORFLOW, YOLO, CUDA/ Python, C++, C WindowsGUL APL, MFC Lib 활용 가능자. 머신비전/ 영상처리 개발자 * 전기..."
https://kr.indeed.com/viewjob?jk=de210ffb5a9ee0c4,카카오톡 신규 서비스 서버 개발자 모집,카카오 4.0 성남 판교역,,"구조 개선, 운영 경험 데이터베이스와 캐시 연동 (Redis, memcached, MySQL 등) Kotlin, Python 언어 경험 네트워크 프로그래밍 경험 MQ, Kafka, Elastic Search 등의 도입, 연동..."
https://kr.indeed.com/viewjob?jk=371bf411a9529ae9,데이터 플랫폼 개발,Nexon 성남 분당구,,"Scala / Python 언어 중 한가지 이상의 언어를 능숙히 사용하시는 분 - 자료구조, 알고리즘, 데이터베이스, 분산처리 등 프로그래밍 기초지식을 지니신 분 -한 가지 이상의 개발 언어( Python, Java..."
https://kr.indeed.com/viewjob?jk=786df6fc50dd84f3,데이터 과학자 (3년 이상),우아한 형제들 서울 송파구,,"실무 경험이 있으신 분 - 복잡한 분석결과에 대한 명확한 의사소통 및 문서화 기술이 있으신 분 - R, Python 등 언어를 활용한 데이터 정제, 분석, 모델링, 시각화 경험이 있으신 분 [우대사항] - 기계학습(머신러닝..."
https://kr.indeed.com/viewjob?jk=fb863336db14900c,소프트웨어 개발자,팍스웰 경기도 하남,"월급 3,000,000원","근무예정지 경기도 하남시 조정대로 802호 인근지하철 직무내용 소프트웨어 개발 (C, C++, C#, Python) - 의료장비, 바이오 장비 개발 - 학력 : 대졸 이상 - 성별 : 무관 - 연령 : 무관 근무조건..."
https://kr.indeed.com/viewjob?jk=fb3395b4ba6b4f61,SW Engineer for R&D Extension Korea,Applied Materials Inc. 경기도 화성,,"engineer with C, C++, C#, Java, MATLAB, SQL data base, Python, Excel Macro, etc. c. Experience in multidisciplinary..."
https://kr.indeed.com/viewjob?jk=74cf47be676133ff,DGIST 미래자동차융합연구센터 계약직 연구원 및 연수연구원 공개 초빙...,대구경북과학기술원 대구 현풍면,,"기술개발 우대 사항 우대사항 - S/W개발능력, C,C++, Python,Matlab 등 능숙자 - 자율주행 및 ADAS관련 프로젝트 참여경... W개발능력, C,C++, Python,Matlab 등 능숙자 - 자율주행..."
https://kr.indeed.com/viewjob?jk=5944a3016adb823a,고객경험 개선 CS운영관리자(2년 이상),우아한 형제들 서울 송파구,,"툴(Jira, Wiki) 사용에 능숙하신 분 [우대사항] - SQL을 활용한 데이터 추출 능력 - R, Python 등을 활용한 데이터 가공 및 분석 능력 - 기획/개발부서와 능동적인 커뮤니케이션이 가능하신 분 - 우아한형..."
https://kr.indeed.com/viewjob?jk=bf614edacfa25dbc,"Principal, Data Scientist (Fresh Process...",Coupang 3.0 서울,,"writing, etc.) Experience in programming languages... Python, R Experience with data visualization tools like Tableau..."
https://kr.indeed.com/viewjob?jk=c0f615c8aecd5778,Deep Learning Engineer(영상 처리),Success Korea 서울,,"resnet, r-cnn 등 주요 모델 지식 보유자 - C++, Python 능숙 사용자 우대사항 - 클라우드 환경 개발 경험 (Open stack... 모델 지식 보유자 - C++, Python 능숙 사용자 우대사항 - 클라..."
https://kr.indeed.com/viewjob?jk=23051a1d08a6ca20,Principal Business Analyst (Global Opera...,Coupang 3.0 서울,,"experience in other data processing and modeling language (R, Python, etc.) Experience to initiate and drive analytics..."
https://kr.indeed.com/viewjob?jk=8fa4af60ecf0567f,Behavioral Scientist - South Korea,Barbaricum 경기도 평택,,"common statistical programming languages, including R, Python, STATA, SPSS, or SAS Experience in collecting and aggregating..."
https://kr.indeed.com/viewjob?jk=9776bb446cee4148,"프론트엔드, 웹 풀스택 경력 정규직",수성엔지니어링 서울 송파구,,Vje.js를 이용한 SPA 개발 및 배포 경험 -HTTP 및 RESTful API에 대한 이해 풀스택 - Python(Django)/Jquery 개발 역량 -Linux 기반 웹서비스 개발/운영 경험자 -RDBMS 개발 역량...
https://kr.indeed.com/viewjob?jk=c7d674c1d5466ed2,지스트 블록체인인터넷경제연구센터 계약직(연구원),광주과학기술원 광주 북구,,록체인 개발 블록체인 하드포크 1) 4년제 대학 이상 졸업자 2) SW프로그래밍 제작 경험자 3) Python/C/Java/Go 프로그래밍 가능자 우대사항 ① 국가보훈대상자(취업보호대상자) 및 장애인은 관련 법령...
https://kr.indeed.com/viewjob?jk=8c8b1c8fee606a46,"Principal, Office365 SaaS Application En...",Coupang 3.0 서울,,"SQL, JavaScript, Python, etc.) 4+ years... IaaS 및 관련 기술 경험 C#, SQL, JavaScript, Python 등 일반 코딩 경험 기업 환경에서의 변경관리 경험 영어 가능자 모바일..."
https://kr.indeed.com/viewjob?jk=3f7d27508b5fb825,[신규프로젝트] 시니어 클라이언트 프로그래머 모집,엔씨소프트 2.7 성남 판교역,,적화 지원자격 학력 : 무관 경력기간 : 6년 ~ 필수조건 - 기본 프로그래밍 스킬 (C++ / C# / Python 등) - 자료구조 및 알고리즘에 대한 이해와 활용 능력 우대사항 - Unity3D 개발 및 상용화 경험...
https://kr.indeed.com/viewjob?jk=6863b8ecbee9cb28,Big Data Engineer,휴먼디지털 서울,,"DB, Network, Computer - Architect 관련 지식 보유자 - Shell script/ python/Java/MySQL - 활용 가능자 - 개발을 좋아하고 새로운 기술을 - 배움이 즐거운 자 - Front..."
https://kr.indeed.com/viewjob?jk=dcecd1d860e25ebe,[AI R&D] ML 엔지니어 수시 모집,엔씨소프트 2.7 성남 판교역,,개발 지원자격 학력 : 학사 이상 경력기간 : 3년 ~ 필수조건 - ML에 주로 사용되는 언어(R/ Python)에 능숙하신 분 - ML 도구(scikit-learn/Spark MLlib/Tensorflow/Pytorch 등...
https://kr.indeed.com/viewjob?jk=f59ae6a493eec795,"Principal, Back-end Engineer (SCM Insigh...",Coupang 3.0 서울,,"analysis) Computer Science Fundamentals 이수 Java, C++, C, Python, Scala 등 현대 프로그래밍 언어 중 최소 한 가지 이상을 능숙하게 활용할 수 있음 (본사에서는 주로..."
https://kr.indeed.com/viewjob?jk=46a2caefb4852fa5,로봇 소프트웨어 개발자(자율주행),Success Korea 서울,,"있는 분 - 컴퓨터 비전, 머신러닝 경험이 있는 분 - C/C++, Python 활용이 가능한 분 - 영어문서작성 및 회화 능력을 갖춘 분 - 다양한... 경험이 있는 분 - C/C++, Python 활용이 가능한 분 - 영어문서..."
https://kr.indeed.com/viewjob?jk=f5b9e1a4239334fc,"[청년 디지털 일자리] 어플리케이션, 소프트웨어 개발, 인공지능(AI),...",에이치엠 대구 동구,"월급 2,000,000원 - 2,200,000원",이터 분석 알고리즘 개발 - 빅데이터 분석 능력(상관분석 등) - Data/Web Crawling 능력 - Python 기반 코딩 능력 [우대사항] - 정보처리기사 - 컴퓨터공학 관련 전공 상세모집요강 접수기간/방법 지원...
https://kr.indeed.com/viewjob?jk=53f4c60a85bf3609,"Senior Manager, Business Analysis (CRM T...",Coupang 3.0 서울,,"practice Experience using a programming language (R, SAS, Python, Java, etc... automation, job scheduling, and statistical..."
https://kr.indeed.com/viewjob?jk=f797a2d19667b1e6,"Sr. Manager, Customer Insights (광고비즈니스 데...",Coupang 3.0 서울,,"커머스, 성과 마케팅 분야 경험 7년 이상 가지신 분 내외부 이해관계자와의 협상 경험이 있으신 분 SQL, Python, R 등의 데이터 마이닝 도구에 능숙하신 분 다수의 리테일 비즈니스 모델 이해 능력을 가지신 분 복잡하고..."
https://kr.indeed.com/viewjob?jk=011806f0e8a599fb,DevOps Engineer,Soomgo 서울 강남구,,"운영 경험 • Kubernetes 기반의 서비스 구축 및 운영 경험 • 스크립트 언어 사용 가능 (JS, Python, bash) • 상용 웹서비스 운영 경험 우대사항 • 개발 문화, 프로세스에 대한 개선 의지 및 경험..."
https://kr.indeed.com/viewjob?jk=315c65b8337d3e7a,[Engineering] React Native Developer,"Miso, inc 서울",,"Redux 등의 개발 경험을 보유하신 분 Golang, Node.js, Python, or Ruby 중 프로그래밍 언어 사용 가능하신 분 새로운 기술... Data Science: Go, Python Collaboration..."
https://kr.indeed.com/viewjob?jk=2cfd15907402c5cc,DGIST 제2차 계약직 연구원 채용공고,대구경북과학기술원 대구 현풍면,,천원 이내 수행 내용 Machine learning (Deep learning) 알고리즘 개발 Python/Tensorflow 프로그래밍 Matlab/simulink 모의실험 자율주행 자동차 혹은 전문 서비...
https://kr.indeed.com/viewjob?jk=14b2406a338f327c,[시간제위촉연구원] KAIST 의과학대학원 단일 세포 유전체 의학 연구실...,카이스트 4.0 대전 유성구,,연구직 시간제 위촉연구원 신입 / 경력 / 경력무관 1 명 - 단세포 전사체 데이터 분석 (Linux/R/ Python 활용 ) - 단세포 전사체 실험법 개발 (NGS 라이브러리 제작 ) 총 원 1 명 ※ 적격자 부재 시 선발...
https://kr.indeed.com/viewjob?jk=a7798171573a104e,AI Product Developer 모집,엔씨소프트 2.7 성남 판교역,,"조건 - 서버 또는 클라이언트 프로그래밍 개발 경험 보유 - 숙력된 프로그래밍 스킬: C++, C#, Python 등을 활용하여 프로그래밍을 능숙하게 할 수 있거나 빠르게 신규 언어를 습득하여 사용할 수 있는 능력 - OOP..."
https://kr.indeed.com/viewjob?jk=5f9f2df6b4e3ba4f,PostgreSQL Database Consultant,www.enterprisedb.com 서울 강남역,"연봉 101,351,696원","scripting languages like BASH, KSH, Python, Perl etc.. * Working knowledge of MS... like C, C++, PHP, python, Java or Ruby..."
